victim,mix_name,attackers,base_med,bg_med,sd_med,sd_avg
gsm_dec,MIX_TOP1_TOP2_TOP3,"MTH_MEM BUS PR_CACHE",3777224.50,4041359.00,1.0699,1.0822
gsm_dec,MIX_TOP1x2_TOP2,"MTH_MEM MTH_MEM BUS",3777224.50,4044726.50,1.0708,1.0719
gsm_dec,MIX_TOP2x3,"BUS BUS BUS",3777224.50,3811119.00,1.0090,1.0106
gsm_dec,MIX_TOP1_TOP3x2,"MTH_MEM PR_CACHE PR_CACHE",3777224.50,4015424.00,1.0631,1.0718
gsm_enc,SOLO3_CACHE,"CACHE CACHE CACHE",11827671.50,12060324.00,1.0197,1.0163
gsm_enc,SOLO3_BUS,"BUS BUS BUS",11827671.50,12004245.50,1.0149,1.0123
gsm_enc,SOLO3_MEM,"MEM MEM MEM",11827671.50,11935656.50,1.0091,1.0100
gsm_enc,SOLO3_POINTER,"POINTER POINTER POINTER",11827671.50,12021363.00,1.0164,1.0124
gsm_enc,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",11827671.50,11817746.50,0.9992,0.9964
gsm_enc,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",11827671.50,11919550.00,1.0078,1.0083
gsm_enc,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",11827671.50,11981365.50,1.0130,1.0204
gsm_enc,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",11827671.50,12146928.00,1.0270,1.0241
gsm_enc,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",11827671.50,11763331.50,0.9946,0.9959
gsm_enc,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",11827671.50,11710296.00,0.9901,0.9902
gsm_enc,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",11827671.50,11840551.50,1.0011,1.0021
gsm_enc,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",11827671.50,12264104.50,1.0369,1.0344
gsm_enc,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",11827671.50,11840866.50,1.0011,0.9988
gsm_enc,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",11827671.50,11963746.00,1.0115,1.0130
gsm_enc,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",11827671.50,11971212.50,1.0121,1.0119
gsm_enc,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",11827671.50,12070784.50,1.0206,1.0201
gsm_enc,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",11827671.50,11852298.50,1.0021,1.0011
gsm_enc,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",11827671.50,11875786.00,1.0041,1.0059
gsm_enc,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",11827671.50,11717619.50,0.9907,0.9899
gsm_enc,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",11827671.50,12017900.00,1.0161,1.0137
gsm_enc,MIX_TOP1x3,"PR_CACHE PR_CACHE PR_CACHE",11827671.50,12391788.50,1.0477,1.0512
gsm_enc,MIX_TOP1_TOP2_TOP3,"PR_CACHE MTH_MEM PR_TLB",11827671.50,12909001.50,1.0914,1.0892
gsm_enc,MIX_TOP1x2_TOP2,"PR_CACHE PR_CACHE MTH_MEM",11827671.50,12476321.50,1.0548,1.0578
gsm_enc,MIX_TOP2x3,"MTH_MEM MTH_MEM MTH_MEM",11827671.50,12447737.50,1.0524,1.0462
gsm_enc,MIX_TOP1_TOP3x2,"PR_CACHE PR_TLB PR_TLB",11827671.50,12274367.00,1.0378,1.0411
h264_dec,SOLO3_CACHE,"CACHE CACHE CACHE",522207.00,532204.50,1.0191,1.0204
h264_dec,SOLO3_BUS,"BUS BUS BUS",522207.00,528122.50,1.0113,1.0122
h264_dec,SOLO3_MEM,"MEM MEM MEM",522207.00,539945.50,1.0340,1.0527
h264_dec,SOLO3_POINTER,"POINTER POINTER POINTER",522207.00,538453.00,1.0311,1.0279
h264_dec,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",522207.00,522396.50,1.0004,1.0002
h264_dec,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",522207.00,545331.50,1.0443,1.0348
h264_dec,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",522207.00,541880.50,1.0377,1.0323
h264_dec,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",522207.00,540234.00,1.0345,1.0675
h264_dec,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",522207.00,527181.50,1.0095,1.0115
h264_dec,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",522207.00,522967.50,1.0015,1.0064
h264_dec,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",522207.00,532942.50,1.0206,1.0167
h264_dec,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",522207.00,560371.50,1.0731,1.0716
h264_dec,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",522207.00,532514.50,1.0197,1.0149
h264_dec,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",522207.00,531636.00,1.0181,1.0220
h264_dec,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",522207.00,528536.50,1.0121,1.0101
h264_dec,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",522207.00,560947.00,1.0742,1.0743
h264_dec,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",522207.00,542457.50,1.0388,1.0332
h264_dec,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",522207.00,541212.00,1.0364,1.0338
h264_dec,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",522207.00,523293.50,1.0021,1.0022
h264_dec,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",522207.00,552136.50,1.0573,1.0523
h264_dec,MIX_TOP1x3,"PR_TLB PR_TLB PR_TLB",522207.00,530312.00,1.0155,1.0292
h264_dec,MIX_TOP1_TOP2_TOP3,"PR_TLB PR_CACHE PR_SPAWN",522207.00,561334.50,1.0749,1.0855
h264_dec,MIX_TOP1x2_TOP2,"PR_TLB PR_TLB PR_CACHE",522207.00,566974.50,1.0857,1.0945
h264_dec,MIX_TOP2x3,"PR_CACHE PR_CACHE PR_CACHE",522207.00,557347.50,1.0673,1.0680
h264_dec,MIX_TOP1_TOP3x2,"PR_TLB PR_SPAWN PR_SPAWN",522207.00,552464.50,1.0579,1.0706
huff_enc,SOLO3_CACHE,"CACHE CACHE CACHE",1495374.00,1508875.00,1.0090,1.0098
huff_enc,SOLO3_BUS,"BUS BUS BUS",1495374.00,1515508.00,1.0135,1.0145
huff_enc,SOLO3_MEM,"MEM MEM MEM",1495374.00,1539095.00,1.0292,1.0390
huff_enc,SOLO3_POINTER,"POINTER POINTER POINTER",1495374.00,1502932.50,1.0051,1.0081
huff_enc,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",1495374.00,1481815.00,0.9909,1.0005
huff_enc,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",1495374.00,1506452.50,1.0074,1.0110
huff_enc,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",1495374.00,1506971.00,1.0078,1.0120
huff_enc,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",1495374.00,1518570.50,1.0155,1.0272
huff_enc,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",1495374.00,1512789.00,1.0116,1.0181
huff_enc,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",1495374.00,1481409.00,0.9907,0.9951
huff_enc,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",1495374.00,1500380.50,1.0033,1.0050
huff_enc,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",1495374.00,1549654.50,1.0363,1.0367
huff_enc,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",1495374.00,1498189.50,1.0019,1.0036
huff_enc,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",1495374.00,1511866.50,1.0110,1.0225
huff_enc,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",1495374.00,1487098.00,0.9945,0.9981
huff_enc,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",1495374.00,1519986.00,1.0165,1.0182
huff_enc,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",1495374.00,1509532.50,1.0095,1.0097
huff_enc,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",1495374.00,1496922.00,1.0010,1.0034
huff_enc,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",1495374.00,1484205.00,0.9925,0.9952
huff_enc,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",1495374.00,1514274.50,1.0126,1.0170
huff_enc,MIX_TOP1x3,"PR_CACHE PR_CACHE PR_CACHE",1495374.00,1516809.50,1.0143,1.0144
huff_enc,MIX_TOP1_TOP2_TOP3,"PR_CACHE MEM PR_TLB",1495374.00,1608515.00,1.0757,1.0787
huff_enc,MIX_TOP1x2_TOP2,"PR_CACHE PR_CACHE MEM",1495374.00,1606005.00,1.0740,1.1144
huff_enc,MIX_TOP2x3,"MEM MEM MEM",1495374.00,1507832.50,1.0083,1.0400
huff_enc,MIX_TOP1_TOP3x2,"PR_CACHE PR_TLB PR_TLB",1495374.00,1525407.00,1.0201,1.0386
iir,SOLO3_CACHE,"CACHE CACHE CACHE",3671.50,3649.00,0.9939,1.1761
iir,SOLO3_BUS,"BUS BUS BUS",3671.50,3530.00,0.9615,1.0334
iir,SOLO3_MEM,"MEM MEM MEM",3671.50,4085.00,1.1126,1.7169
iir,SOLO3_POINTER,"POINTER POINTER POINTER",3671.50,3529.00,0.9612,1.0320
iir,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",3671.50,3631.00,0.9890,1.1213
iir,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",3671.50,6267.50,1.7071,1.4208
iir,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",3671.50,3497.00,0.9525,1.6347
iir,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",3671.50,3942.50,1.0738,1.8046
iir,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",3671.50,3987.50,1.0861,1.1624
iir,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",3671.50,3495.00,0.9519,0.9801
iir,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",3671.50,3498.00,0.9527,1.1115
iir,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",3671.50,13800.50,3.7588,2.8954
iir,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",3671.50,3554.50,0.9681,0.9660
iir,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",3671.50,3558.50,0.9692,1.0674
iir,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",3671.50,3930.00,1.0704,1.3872
iir,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",3671.50,3533.00,0.9623,0.9915
iir,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",3671.50,3497.50,0.9526,1.0935
iir,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",3671.50,4213.50,1.1476,1.1642
iir,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",3671.50,3654.50,0.9954,1.0056
iir,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",3671.50,4942.50,1.3462,1.5290
iir,MIX_TOP1x3,"PR_CACHE PR_CACHE PR_CACHE",3671.50,3523.50,0.9597,1.4436
iir,MIX_TOP1_TOP2_TOP3,"PR_CACHE MTH_CACHE PR_SPAWN",3671.50,3596.00,0.9794,1.2175
iir,MIX_TOP1x2_TOP2,"PR_CACHE PR_CACHE MTH_CACHE",3671.50,3543.50,0.9651,1.0027
iir,MIX_TOP2x3,"MTH_CACHE MTH_CACHE MTH_CACHE",3671.50,6379.50,1.7376,1.6497
iir,MIX_TOP1_TOP3x2,"PR_CACHE PR_SPAWN PR_SPAWN",3671.50,3735.00,1.0173,1.1625
insertsort,SOLO3_CACHE,"CACHE CACHE CACHE",4276.50,4522.00,1.0574,1.1771
insertsort,SOLO3_BUS,"BUS BUS BUS",4276.50,4231.50,0.9895,1.0711
insertsort,SOLO3_MEM,"MEM MEM MEM",4276.50,4556.50,1.0655,1.6511
insertsort,SOLO3_POINTER,"POINTER POINTER POINTER",4276.50,4643.50,1.0858,1.1855
insertsort,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",4276.50,4471.00,1.0455,0.8978
insertsort,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",4276.50,6990.00,1.6345,1.4544
insertsort,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",4276.50,4859.50,1.1363,2.3091
insertsort,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",4276.50,5292.00,1.2375,2.1856
insertsort,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",4276.50,4234.50,0.9902,1.1197
insertsort,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",4276.50,4235.00,0.9903,0.8621
insertsort,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",4276.50,4214.00,0.9854,0.8591
insertsort,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",4276.50,20862.00,4.8783,3.5661
insertsort,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",4276.50,5058.50,1.1829,0.9512
insertsort,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",4276.50,4575.00,1.0698,0.8977
insertsort,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",4276.50,5734.00,1.3408,1.4045
insertsort,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",4276.50,4290.00,1.0032,0.9674
insertsort,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",4276.50,4833.50,1.1302,0.9856
insertsort,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",4276.50,4227.00,0.9884,0.9950
insertsort,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",4276.50,4248.00,0.9933,0.8619
insertsort,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",4276.50,7565.00,1.7690,1.3368
insertsort,MIX_TOP1x3,"PR_CACHE PR_CACHE PR_CACHE",4276.50,4296.50,1.0047,1.0626
insertsort,MIX_TOP1_TOP2_TOP3,"PR_CACHE PR_SPAWN MTH_CACHE",4276.50,14300.00,3.3439,2.1688
insertsort,MIX_TOP1x2_TOP2,"PR_CACHE PR_CACHE PR_SPAWN",4276.50,7738.00,1.8094,1.4235
insertsort,MIX_TOP2x3,"PR_SPAWN PR_SPAWN PR_SPAWN",4276.50,7541.50,1.7635,1.2508
insertsort,MIX_TOP1_TOP3x2,"PR_CACHE MTH_CACHE MTH_CACHE",4276.50,4200.00,0.9821,1.0666
isqrt,SOLO3_CACHE,"CACHE CACHE CACHE",1433754.00,1438161.00,1.0031,1.0033
isqrt,SOLO3_BUS,"BUS BUS BUS",1433754.00,1439648.00,1.0041,1.0046
isqrt,SOLO3_MEM,"MEM MEM MEM",1433754.00,1436883.50,1.0022,1.0067
isqrt,SOLO3_POINTER,"POINTER POINTER POINTER",1433754.00,1440843.50,1.0049,1.0059
isqrt,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",1433754.00,1433569.50,0.9999,1.0000
isqrt,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",1433754.00,1438754.50,1.0035,1.0044
isqrt,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",1433754.00,1435580.00,1.0013,1.0018
isqrt,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",1433754.00,1439869.50,1.0043,1.0081
isqrt,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",1433754.00,1434037.00,1.0002,1.0002
isqrt,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",1433754.00,1433775.00,1.0000,1.0001
isqrt,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",1433754.00,1437148.00,1.0024,1.0028
isqrt,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",1433754.00,1448069.50,1.0100,1.0122
isqrt,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",1433754.00,1435947.50,1.0015,1.0017
isqrt,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",1433754.00,1437996.00,1.0030,1.0030
isqrt,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",1433754.00,1434887.00,1.0008,1.0011
isqrt,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",1433754.00,1450248.50,1.0115,1.0093
isqrt,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",1433754.00,1433722.00,1.0000,1.0009
isqrt,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",1433754.00,1435166.50,1.0010,1.0019
isqrt,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",1433754.00,1434164.50,1.0003,1.0003
isqrt,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",1433754.00,1441533.00,1.0054,1.0054
isqrt,MIX_TOP1x3,"PR_TLB PR_TLB PR_TLB",1433754.00,1449800.00,1.0112,1.0097
isqrt,MIX_TOP1_TOP2_TOP3,"PR_TLB PR_CACHE PR_SPAWN",1433754.00,1445817.50,1.0084,1.0082
isqrt,MIX_TOP1x2_TOP2,"PR_TLB PR_TLB PR_CACHE",1433754.00,1443705.50,1.0069,1.0084
isqrt,MIX_TOP2x3,"PR_CACHE PR_CACHE PR_CACHE",1433754.00,1444303.00,1.0074,1.0063
isqrt,MIX_TOP1_TOP3x2,"PR_TLB PR_SPAWN PR_SPAWN",1433754.00,1443006.00,1.0065,1.0064
jfdctint,SOLO3_CACHE,"CACHE CACHE CACHE",8565.50,8714.50,1.0174,1.2389
jfdctint,SOLO3_BUS,"BUS BUS BUS",8565.50,8528.50,0.9957,0.9590
jfdctint,SOLO3_MEM,"MEM MEM MEM",8565.50,12335.50,1.4401,2.3057
jfdctint,SOLO3_POINTER,"POINTER POINTER POINTER",8565.50,11179.00,1.3051,1.3155
jfdctint,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",8565.50,8583.50,1.0021,1.0411
jfdctint,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",8565.50,8629.00,1.0074,0.9795
jfdctint,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",8565.50,9171.50,1.0707,1.2111
jfdctint,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",8565.50,9999.00,1.1674,1.8223
jfdctint,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",8565.50,8512.50,0.9938,1.0032
jfdctint,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",8565.50,8650.00,1.0099,0.9481
jfdctint,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",8565.50,11617.00,1.3563,1.2161
jfdctint,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",8565.50,8531.00,0.9960,1.1181
jfdctint,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",8565.50,8499.00,0.9922,0.9379
jfdctint,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",8565.50,8615.50,1.0058,1.0899
jfdctint,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",8565.50,9877.50,1.1532,1.0493
jfdctint,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",8565.50,8969.00,1.0471,1.1055
jfdctint,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",8565.50,8526.00,0.9954,1.1464
jfdctint,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",8565.50,12923.50,1.5088,1.3104
jfdctint,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",8565.50,8918.00,1.0412,1.0024
jfdctint,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",8565.50,15057.00,1.7579,1.5017
jfdctint,MIX_TOP1x3,"PR_SPAWN PR_SPAWN PR_SPAWN",8565.50,20511.50,2.3947,2.0130
jfdctint,MIX_TOP1_TOP2_TOP3,"PR_SPAWN PR_FILESYS MEM",8565.50,14940.50,1.7443,1.4678
jfdctint,MIX_TOP1x2_TOP2,"PR_SPAWN PR_SPAWN PR_FILESYS",8565.50,15962.00,1.8635,1.6210
jfdctint,MIX_TOP2x3,"PR_FILESYS PR_FILESYS PR_FILESYS",8565.50,8584.00,1.0022,0.9597
jfdctint,MIX_TOP1_TOP3x2,"PR_SPAWN MEM MEM",8565.50,12357.00,1.4426,2.1510
lift,SOLO3_CACHE,"CACHE CACHE CACHE",1410045.50,1414279.50,1.0030,1.0057
lift,SOLO3_BUS,"BUS BUS BUS",1410045.50,1414093.00,1.0029,1.0060
lift,SOLO3_MEM,"MEM MEM MEM",1410045.50,1402076.00,0.9943,1.0158
lift,SOLO3_POINTER,"POINTER POINTER POINTER",1410045.50,1415559.50,1.0039,1.0068
lift,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",1410045.50,1395768.00,0.9899,0.9942
lift,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",1410045.50,1407272.00,0.9980,0.9986
lift,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",1410045.50,1410991.00,1.0007,1.0064
lift,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",1410045.50,1398449.00,0.9918,1.0030
lift,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",1410045.50,1426618.00,1.0118,1.0156
lift,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",1410045.50,1395918.50,0.9900,0.9938
lift,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",1410045.50,1399187.50,0.9923,0.9965
lift,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",1410045.50,1428914.50,1.0134,1.0207
lift,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",1410045.50,1404576.00,0.9961,0.9993
lift,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",1410045.50,1402228.00,0.9945,0.9972
lift,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",1410045.50,1398014.50,0.9915,0.9956
lift,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",1410045.50,1419297.50,1.0066,1.0093
lift,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",1410045.50,1400964.00,0.9936,0.9987
lift,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",1410045.50,1404398.50,0.9960,0.9997
lift,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",1410045.50,1396353.50,0.9903,0.9943
lift,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",1410045.50,1419488.50,1.0067,1.0090
lift,MIX_TOP1x3,"PR_CACHE PR_CACHE PR_CACHE",1410045.50,1427658.50,1.0125,1.0149
lift,MIX_TOP1_TOP2_TOP3,"PR_CACHE MTH_POINTER PR_SPAWN",1410045.50,1423860.50,1.0098,1.0115
lift,MIX_TOP1x2_TOP2,"PR_CACHE PR_CACHE MTH_POINTER",1410045.50,1418168.00,1.0058,1.0073
lift,MIX_TOP2x3,"MTH_POINTER MTH_POINTER MTH_POINTER",1410045.50,1400394.00,0.9932,0.9976
lift,MIX_TOP1_TOP3x2,"PR_CACHE PR_SPAWN PR_SPAWN",1410045.50,1430302.50,1.0144,1.0166
lms,SOLO3_CACHE,"CACHE CACHE CACHE",460561.00,465687.50,1.0111,1.0120
lms,SOLO3_BUS,"BUS BUS BUS",460561.00,460656.50,1.0002,1.0026
lms,SOLO3_MEM,"MEM MEM MEM",460561.00,461883.50,1.0029,1.0165
lms,SOLO3_POINTER,"POINTER POINTER POINTER",460561.00,473803.50,1.0288,1.0219
lms,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",460561.00,460752.50,1.0004,1.0028
lms,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",460561.00,466745.00,1.0134,1.0140
lms,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",460561.00,461625.00,1.0023,1.0069
lms,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",460561.00,461682.50,1.0024,1.0398
lms,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",460561.00,461248.00,1.0015,1.0019
lms,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",460561.00,460754.50,1.0004,1.0003
lms,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",460561.00,462348.00,1.0039,1.0041
lms,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",460561.00,481057.00,1.0445,1.0442
lms,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",460561.00,463103.50,1.0055,1.0061
lms,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",460561.00,462855.50,1.0050,1.0063
lms,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",460561.00,463575.50,1.0065,1.0096
lms,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",460561.00,466900.50,1.0138,1.0123
lms,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",460561.00,463397.50,1.0062,1.0050
lms,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",460561.00,466536.00,1.0130,1.0117
lms,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",460561.00,461695.50,1.0025,1.0030
